Well candyman said been here and gone Well candyman said been here and gone Candyman said been here and gone Wish I was in New Orleans sittin' on a candy stand  Well candyman said Salty dog Well candyman said salty dog Well candyman said salty dog I can't be your salty dog and I won't be your candyman  Run to the corner get the baby some beer Run to the corner get the baby some beer Run to the corner get the baby some beer Wish I was in New Orleans sittin' on a candy stand  Well candyman said been here and gone Well candyman said been here and gone Candyman said been here and gone Wish I was in New Orleans sittin' on a candy stand,Happy
"Darlin' I can't explain Where did we lose our way Girl it's drivin' me insane And I know I just need one more chance To prove my love to you If you come back to me I'll guarantee That I'll never let you go  Can we go back to the days our love was strong Can you tell me how a perfect love goes wrong Can somebody tell me how to get things back The way they use to be Oh God give me a reason I'm down on bended knee I'll never walk again until you come back to me I'm down on bended knee  So many nights I dream of you Holding my pillow tight I know that I don't need to be alone When I open up my eyes To face reality Every moment without you It seems like eternity I'm begging you, begging you come back to me  Can we go back to the days our love was strong Can you tell me how a perfect love goes wrong Can somebody tell me how to get things back The way they use to be Oh God give me a reason I'm down on bended knee I'll never walk again until you come back to me I'm down on bended knee  Gonna swallow my pride Say I'm sorry Stop pointing fingers the blame is on me I want a new life And I want it with you If you feel the same Don't ever let it go You gotta believe in the spirit of love It can heal all things We won't hurt any more No I don't believe our love's terminal I'm down on my knees begging you please Come home  Can we go back to the days our love was strong Can you tell me how a perfect love goes wrong Can somebody tell me how to get things back The way they use to be Oh God give me a reason I'm down on bended knee I'll never walk again until you come back to me I'm down on bended knee  Wanna build a new life Just you and me Gonna make you my wife Raise a family",Happy
An old man was sitting at his table one day Writing a letter to pass time away His little granddaughter climbed up on his knee Saying won't you please write a letter for me Oh what must I say in this letter I pray Tell mommy I miss her since she went away I coming to see her real soon I hope He choked back a big lump that rose in his throat  Tell mommy I love her the little girl said I pray every evening before I go to bed That god up in heaven will answer my prayers And take me to live with my mommy up their  He sealed it and wrote on that big envelope To God up in heaven you'll get it I hope He stamped it and handed it to her to mail Her big eyes were shining her little face pale  She was crossing the street to the box o'er the way And when she stepped out never looked either way A big auto hit her and sped away fast The little girls prayers had been answered at last  The postman was passing and picked up the note Addressed to the Master and these words he spoke Straight up into heaven this letter did go She's happy up there with her mommy I know,Sad
"Underneath this smile Lies everything All my hopes, anger, pride and shame  Make myself a pact, not to shut doors on the past Just for today,... I am free  I will not lose my faith It's an inside job today  I know this one thing well,...  I used to try and kill love, it was the highest sin Breathing insecurity out and in  Searching hope, I'm shown the way to run straight Pursuing the greater way for all,.. Human light.  How I choose to feel,... Is how I am. How I choose to feel,... Is how I am.  I will not lose my faith It's an inside job today  Holding on, the light of the night On my knees to rise and fix my broken soul  Again.  Let me run into the rain To be a human light again  Let me run into the rain To shine a human light today  Life comes from within your heart and desire Life comes from within my heart and desire Life comes from within you heart and desire",Happy
"[ VERSE 1 ] Now everybody wants to know the truth about a brother named Quik I come from the school of the sly, wicked and the slick A lotta people already know excatly where it's at Cause it's the home of the jackers and the crack (Compton) Yeah, that's the name of the hometown I'm goin down in the town where my name is all around The suckers just be havin a fit, and that's a pity But I ain't doin nothin but (claimin my city) See, my lyrics I'm doublin up and provin to suckers that I can throw I'm passin a natural ten or four or six or eight before I go Yes, I'm definitely freestylin, all the while still profilin Never a trickster, DJ Quikster steals the show So now that's how I'm livin I do as I please, you see A younger brother that's up on reality Cause everybody knows you have to be stompin If you're born and raised in Compton  (Born and raised) (Born and raised) (Born and raised in Compton)  (Where you from, fool?) (Compton)  [ VERSE 2 ] Now Compton is the place where the homeboys chill, you see But then I found that it wasn't no place for me Cause way back in the day somebody musta wanted me to quit Because they broke in my house and cold stole my shit They musta thought that I was gonna play the punk role Just because my equipment got stole But I ain't goin out like no sucker-ass clown They found they couldn't keep a dope nigga down So here's some bass in your face, muthafucka silly sucker- Ass clocker, now you're duckin, cause you can't stop a brother Like the Quiksta, because I'm true to the game You're lame, and things ain't gonn' never be the same Cause a nigga like the Quik is takin over I really don't think I should have to explain It, oh yeah, I'm a dog, but my name ain't Rover And I'm the kinda nigga that's feelin no pain Sometimes I have to wear a bullet-proof vest Because I got the 'Cpt' sign written across my chest A funky dope brother never ceases to impress My name is DJ Quik, so you can fuck the rest I'm comin like this, and I'm comin directly Cause suckers get dain-bramaged if I'm doin damage quite effectively Rhymin is a battlezone, and suckers have no win Cause I'm a veteran from the C-o-m-p-t-o-n Kick it  (Born and raised)  Hell muthafuckin yeah Funky dope for the nine-ace DJ Quik is in the muthafuckin house Yeah  (Born and raised in Compton)  Yo, check this shit out Right about now I'd like to send a shout out to my buddy Teddy Bear What's up nigga? What's up KK? My buddy D We got AMG most definitely in the house What's up Pretty Greg and Big Baby Brian cold chillin Talkin about the Armstrong Pack Straight got my muthafuckin back To my buddy No Way what's up, fool Roche is in the house My buddy Donzelli You know what's happenin, fool What's up Itch And Tony Lang is chillin To my nigga Gangsta Wayne And my engineer Joe gettin busy on the flo' And last but not least I'd like to thank Shabby Blue And we out Peace",Happy
"I'm twenty four, I don't own a tie I don't have a job and I love to get = High my hairline's receding, I'm getting a gut I love to jerk off and I = Love to read smut I can't beat you up, I can't run a mile I'm not Calvin = Klein, but I gots my own style I smoke a pack a day, on a good day it's = Two but with all my faults I'm still cooler than you I can't drive a = Stick, I don't really surf my parents disowned me 'cause I'm a real jerk I = Don't really cook and I don't wash my car I can't program the timer on = My vcr I hate doing laundry, can't stand washing a plate I haven't seen = A girl naked since 1988 I know this sounds wrong but believe me it's = True with all this against me I'm still cooler than you now you must = Realize I don't mean what I say but lying to myself helps me get through = The day we are the same, we are Abbot and Lou you are as I and I are as = You Submitted by: Mel",Happy
"Through acrid clouds of summer flies The garden swells with a thousand more wise Forever flung to celestial dreams Clawing at the grave of the dead nazarene  I watch the storm approaching The darkness calls my name The trees are growing restless They feel the season change Their fruit has putrified Forbidden once and bound to die The thread of life lies severed On the brink of paradise  Grinning winds of hate unfurled Dash towers tall that grip the sun Talons stretch her veil Reclamation, our time has come...  Autumn spreads it's golden wings And lays the path for those unseen A tangled web of evil spun at last... Winter spawn from barren thighs To readdress, to slay the blind And throw the reins untethered to the skies  They pray to the full moon rising Diana moving with such infinite grace Wrapped alone in a blanket of nightfall How many secrets can they read by your face?  Will they know of majesty Of beauty held in dream-dead sleep And scarlet seas that bleed the frozen shores? Will their ""god"" of bridled love Assuage our rule from planes above Or shrink in fear from Chaos roused for war?  War!  Wrest askew the nails That have held you, lurking deep September prayers are waning Burn the shrines of fettered sheep Spearhead the insurrection Of a world that seeks no end ""We are what we are, what we shall be, again...""  Appear; draped in terror To the comfort of your kin Stain the milky sunset red And let the other in...  Summer's dying...",Happy
Master of disharmony Welcome my tainted soul Take me from the hordes of the living Into the blessed darkness Master of disorder Take my impure flesh Lead me unto the path of temptation Save me from cowardness Master of sin Take my cursed heart Bring me where I can find salvation For I am the damned Master of death Take my pitiful life I am enslaved I shall never forget the pain Master of sin Take my cursed heart Bring me where I can find salvation For I am the damned Master of death Take my pitiful life I am enslaved I shall never forget the pain,Happy
"[Intro:] 1, 2, 3, 4... Hey (eh) Forever Hey (eh) Forever  [Verse 1:] It's you, and me Movin' at the speed of light into eternity (yeah) Tonight, is the night To join me in the middle of ecstasy Feel the melody and the rhythm of the music around you (around you)  [Bridge:] Ima take you there, Ima take you there So don't be scared, I'm right here, baby We can go anywhere Go anywhere But first, it's your chance Take my hand Come with me  [Chorus:] It's like I waited my whole life (ohh) For this one night (one night) It's gonna be me you and the dance floor Cuz we only got one night Double your pleasure Double your fun And dance forever ever ever Forever ever ever Forever ever ever Forever (forever) Forever ever ever Forever ever ever Forever ever ever Forever on the dance floor  [Verse 2:] Feels like were on another level (ohh) Feels like our loves intertwine We can be two rebels Breakin' the rules Me and you You and I All you gotta do is watch me Look what I can do with my feet, baby Feel the beat inside I'm drivin', you could take the front seat (front seat) Just need you to trust me (trust me) Girl girl girl It's like now  [Chorus:] It's like I waited my whole life (ohh) For this one night (one night) It's gonna be me you and the dance floor (dance floor) Cuz we only got one night Double your pleasure Double your fun (yeah) And dance forever ever ever (ohh) Forever ever ever Forever ever ever Forever (forever) Forever ever ever Forever ever ever Forever ever ever Forever on the dance floor  [Verse 3:] It's a long way down We so high off the ground Sendin' for an angel to bring me your heart Girl where did you come from? Got me so undone Gazin' in your eyes got me sayin' What a beautiful lady No ifs ands or maybes I'm releasin my heart And it's feelin' amazing There's no one else that matters You love me And I wont let you fall girl Let you fall girl (ahh ohh oh oh yeah) Yeah, I wont let you fall Let you fall Let you fall (ohh ohh) Yeah yeah Yeah yeah  [Chorus + Ad Libs:] It's like It's like I waited my whole life (whole life) For this one night (one night) It's gon be me you and the dance floor (me you and the dance floor) Cuz we only got one night Double your pleasure Double your fun And dance forever ever ever Forever ever ever Forever ever ever Forever Ever ever ever Forever ever ever Forever ever ever Forever on the dance floor  [Outro:] Ohh oh oh oh oh oh ohhh yeah Forever ever ever ever Forever ever ohh",Happy
(Traditional)  Have yourself a merry little Christmas Let your heart be light Next year all our troubles Will be out of sight  Have yourself a merry little Christmas Make the Yuletide gay From now on our troubles Will be miles away  Here we are as in olden days Happy golden days of yore Faithful friends who are dear to us Will be near to us once more  Someday soon we all will be together If the fates allow Until then we'll have to muddle through somehow So have yourself,Happy
"Paint the world in bloom, Find a way to open all the joy in order to Illuminate Fireworks in the blue You're the first and every child to show me where the real light is  Building a wall inside A wall round my heart Building a wall inside yeah  Building a wall inside A wall round my heart Building a wall inside yeah  Paint the world in bloom, Find a way to open all the joy in order to Illuminate Fireworks in the blue You're the first and every child to show me where the real light is Shooow me where the real, light is",Happy
"I'm gonna kick 'em out  Well I feel pretty good And I guess that I could get crazy now, baby 'cause we all got in tune When the dressing room got hazy now, baby  I know how you want it, child, Hot, sweet, and tight The girls can't stand it When you're doing it right when they're up on the stand And then they kick out the jams, yes Kick out the jams, I like to kick 'em out  Yes I'm startin' to sweat You know my shirt's all wet What a feelin' And the sound that abounds and Resounds and rebounds off the ceiling You gotta have it, baby You can't do without When you get the feelin' You've got the sounds above Put that mic in my hand And let me kick out the jams Yes, kick out the jams, got to kick 'em out  So you got to get it up And then can't get enough That's what .... 'cause it gets in your brain It drives you insane, makes you crazy The ...... the faster you funk If you wanna feed my rocket Till the morning comes Let me be who I am And let me kick out the jams Yes kick out the jams I done kick 'em out",Happy
"Let me see (Let me see) All my life has been... (Taken) Taken This demon... (Haunts me) Haunts me They're waiting (Waiting) Help me  You fuck me up I'm gagged and bound You pick me up When I am down I cannot live without them I do not live without them  Hey daddy... They are taking me... (Away) Parting Facing heat (My soul) My soul They're eating Please help me  You fuck me up I'm gagged and bound You pick me up When I am down I cannot live without them I do not live without them  They tell you this thing inside of me Wants to get out All it does is scream and shout I'm trying not to let them out They tell me to hurt myself They tell me to hurt myself They tell me to hurt myself But haven't, not gonna listen  You fuck me up I'm gagged and bound You pick me up When I am down I cannot live without them I do not live without them You fuck me up (Hey daddy) I'm gagged and bound You pick me up (They are taking me...) When I am down I cannot live without them I do not live without them (This demon...)  (...Daddy) Hey daddy Hey daddy (We're waiting) Hey daddy (Waiting) ...Daddy (...Daddy)",Happy
The us rhythm blows a diseased river flow Yeah it's going to blow a change within you The us rhythm blows With change we'll explode And live,Happy
"You're the infection my friend Disgusting right to the end Didn't I know it then? I knew it, I knew it  You're basic, but hard to define Simple yet somehow sublime Knew you would strike again I knew it, I knew it  You're all that's wrong With your dumbass song Yet that's all that you will ever be Nothing you can do 'cause That's all that you will ever be  Polished, you shimmer when shined But rotten and seething inside Everyone falls for this I knew it, I knew it  You're all that's wrong With your dumbass song Yet that's all that you will ever be Nothing you can do 'cause That's all that you will ever be  Ever be, never be, want to be god All to be, made to be, holding the son Throwing it, breaking it, over your grave Sending you back to the place you once came  It must be hard to be you Nothing's alright with you  You're all that's wrong With your dumbass song Yet that's all that you will ever be Nothing you can do 'cause That's all that you will ever be  Ever be/never be/wannabe [Repeat] You will never be [Repeat] You want to be God [Repeat] It's all God [Repeat] It's all gone [Repeat]",Sad
You make me fall from Lies of hate You make these walls from Lines of a face  Nobody's watching so why do you act like a fake You make me crawl from Lies of hate You wake me up from The lines that seperate  And when you shine I know how to find out about How to get out of it How to get out of these chains How to get out of it How to get out of it How to get out of this place  You make me fall from Lies of hate  And when you shine I know how to find out about How to get out of it How to get out of this chase How to find out about How to get out of it How to get out of your space How to get out of it How to get out of it How to get out of this place How to find out about How to go out without Living the lies of hate,Happy
When the warship left Manila sailing proudly o'er the sea Many sailors hearts were filled with sad regret Looking backward to this Island where they spent such happy hours Making love to every pretty gal they've met Well up stopped a little sailor with his bright eyes all aglow Saying take a look my gal's photograph Then the sailors gathered round him just to look upon her face And he said I love my Filipino baby She's my Filipino baby she's my treasure and my pet Her teeth are bright and pearly and her hair is black as jet Her lips are sweet as honey and her heart is true I know And I love my little Filipino baby [ guitar ] In a little rustic cottage in the Port of Fillippines Dwells a pretty little maiden all alone And she's thinking of her true love though he's far off cross the sea And her heart beats true for him and him alone Then one day he whispered darling I've come back from Caroline I've come back to claim the only girl I love And that night there was a wedding while the ships crew gathered round And he wed his little Filipino baby She's my Filipino baby...,Happy
"Tonight you're mine completely You give your love so sweetly Tonight the light of love is in your eyes But, will you love me tomorrow?  Is this a lasting treasure, Or, just a moment's pleasure? Can I believe the magic of your sighs? Will you still love me tomorrow?  Tonight with words unspoken You said that I'm the only one But, will my heart be broken? When the night (when the night) Meets the morning (meets the morning) sun?  I'd like to know that your love Is love I can be sure of So tell me now, and I won't ask again Will you still love me tomorrow?  [Instrumental]  So tell me now, and I won't ask again Will you still love me tomorrow? Will you still love me tomorrow? Will you still love me tomorrow?",Happy
"(Sticky Talking) C'mon man - oh my fucking God man.. Oh shit, what the fuck did I do? It's all my fucking fault man, it's all my fucking fault Fuck man, fuck am I doing man, why man Why God, why did you have to take her? Fuck..  [Sticky] Why? Why? Why God why? Everything I love always seems to die Answer me, speak to me, I don't hear you Answer me, motherfucker I ain't scared of you Is there even a God? Do you even exist? What I gotta do to speak to you slit my wrists? I'm talking to a God that I can't see Can you see me? Can you see me?  [God] Are you confused my son, and scared? Let me make things more clear, so you're more aware  [Sticky] Fuck who was that all this shit is freaking me  [God] It is I God did you not say you wanted to speak with me?  [Sticky] Bullshit I am talking to myself, I'm going insane  [God] You are talking to yourself we are one of the same  [Sticky] It can't be it must be the drugs I'm high And if you are then why are we born if we live to die? Is there life after death? What were we before birth? Why is this whole earth plagued and cursed? Is killing a sin is there life in other planets? Is adultery wrong did you write the ten commandments?  [God] Excuse me my son, one question at a time We were never born, and we will never die In the essence, there Is no such thing as death How could I write commandments and not have them kept? The soul is eternal you just change form Then you come back with a new face on You can not limit love unless you lack understanding To answer you yes there is life in other planets The futures a mystery the past is history Today is a gift that's why it is called the present Life is so simple unless you make it confusing The wise ones stand us and the clever we are using  [Sticky] Wait - God, there is so much I want to ask you God, God? Where are you? God I need to talk to you  [Chorus:] If you could talk to God, exactly what would you say? If you could talk to God, exactly what would you say? If you could talk to God  [Sticky] Tell me, are there psychics that can speak telepathically?  [God] Yes but if you use more than one tenth of the minds capacity  [Sticky] I can't think I feel life going down the drain In the streets everywhere I am surround in pain  [God] Don't think, your thoughts are just that- thoughts Your feelings will really erase what you been taught Feelings are the language of the soul the soul is truth I speak through you to aware the youth  [Sticky] But why let the suffering go on why not just stop it?  [God] In order for anything to exist, so much is opposite How can there be left if there was never right? How can something know death if it never knew life? How can you lose, if nobody won? How can it be dark if there was never a sun? That which is not grandeur, the soil still blessed Form must exist for part of themself to manifest  [Sticky] But I never asked to be born, I hate my life And if you are God dammit then show me the light And tell me- what's the meaning of life?  [God] The process of all life Is an ongoing, never-ending process of recreation of self  [Sticky] Is God a he or she is there one true religion?  [God] I'm the Alpha, the Omega, the beginning and ending We are all one and everything is living  [Chorus:] If you could talk to God, exactly what would you say? If you could talk to God, exactly what would you say? If you could talk to God",Happy
"Gypsy woman told my mother 'fore I was born, You got a boy-child coming, gonna be a son of a gun Gonna make pretty womens jump and shout, And then the world wanna know what this all about  But you know I'm here Everybody knows I'm here Well, I'm the hoochie coochie man Everybody knows I'm here  I got the black cat bone and I got a mojo tooth I got the John the Conqueror root, gonna mess with you I'm gonna make you girls lead me by my hand, And then the world will know the hoochie coochie man  But you know I'm here Everybody knows I'm here Well, I'm the hoochie coochie man Everybody knows I'm here  On the seventh hour, on the seventh day, On the seventh month, seven doctors say, ""He was born for good luck, that you'll see"" I got seven hundred dollars; don't you mess with me!",Happy
"(Yeah) I may run and hide While you're screamin my name alright  But let me tell ya now there are prices to pay alright All of our time spent in Flashes of light  [Chorus:] All you people can't ya see can't ya see How your love's affecting our reality Every time we're down You can make it right And that makes you larger than life (Alright)  Looking at the crowd And I see your body sway C'mon Wishin I could thank you In a different way Cm' on Cause all of your time spent Keeps us alive  [Chorus:] All you people can't ya see, Can't ya see How your love's affecting our reality Every time we're down You can make it right And that makes you larger than life (Larger than life) (Yeah) (That's right) All of your time spent Keeps us alive  [Musical Break]  [Chorus:] All you people can't you see can't you see How your love's affecting our reality Every time we're down You can make it right And that makes you larger than life (Yeah) Every time we're down (Yeah) You can make it right (Yeah) That's what makes you larger than life  [Repeat] All you people can't you see can't you see How your love's affecting our reality Every time we're down You can make it right And that makes you larger (that makes you larger than...) That makes you larger That makes you larger than life",Happy
"Jenny Take A Ride Mitch Ryder and The Detroit Wheels  Hey! Oh see, see see rider Oh see, what you have done now Oh see, see see rider I said see, what you have done now Ahh You made me love you Now, now, now your man has gone  Oh, I'm going with my baby And I won't be back til fall yeah Oh, I'm going with my baby And I won't be back til fall yeah And if I find me a new girl, I won't be back at all  Ah Jenny Jenny Jenny Wont you come along with me (Jenny Jenny whoo Jenny Jenny) Jenny Jenny Jenny Wont you come along with me (Jenny Jenny whoo Jenny Jenny) I worry bout you baby (? Spendin nights in misery?)  Spinnin', spinnin' spinnin' Spinnin' like a spinnin' top (Jenny Jenny whoo Jenny Jenny) Spinnin', spinnin' spinnin' Spinnin' like a spinnin' top (Jenny Jenny whoo Jenny Jenny) Come along baby (?... Feelin' love?)  Whoo  Yeah see, see see rider Oh see, what you have done now Oh see, see see rider Ah come on see, what you have done now Ahh You made me love you Now, now, now, now your man has gone  Ah Jenny Jenny Jenny Wont you come along with me (Jenny Jenny whoo Jenny Jenny) Jenny Jenny Jenny Wont you come along with me (Jenny Jenny whoo Jenny Jenny) Come along girl (??)  Spin spin spinnin like a spinnin top (Jenny Jenny whoo Jenny Jenny) Spin spin spinnin like a spinnin top (Jenny Jenny whoo Jenny Jenny)  From: Serumgard@aol. Com",Sad
